,ENTIDAD,estado,MUN,NOM_MUN,LOC,nombre,longitud,latitud,pob_total,pob_masculina,pob_femenina
106628,18,Nayarit,4,Compostela,322,Paraíso Escondido [Colonia],"105°14'17.990"" W","21°03'12.766"" N",2990,1499.0,1491.0
6823,2,Baja California,5,Playas de Rosarito,37,Colonia Morelos,"117°00'46.014"" W","32°20'34.949"" N",2986,1516.0,1470.0
17704,6,Colima,6,Ixtlahuacán,1,Ixtlahuacán,"103°44'18.936"" W","19°00'04.261"" N",2985,1500.0,1485.0
107229,18,Nayarit,9,Del Nayar,86,Mesa del Nayar,"104°39'11.861"" W","22°12'53.659"" N",2976,1440.0,1536.0
40341,8,Chihuahua,4,Aquiles Serdán,132,Ninguno [CERESO],"105°56'23.687"" W","28°36'29.744"" N",2967,,
48233,8,Chihuahua,40,Madera,113,El Largo,"108°16'31.670"" W","29°41'13.039"" N",2959,1467.0,1492.0
11316,4,Campeche,4,Champotón,432,Carrillo Puerto," 90°31'25.000"" W","19°05'35.000"" N",2934,1476.0,1458.0
53273,10,Durango,4,Cuencamé,74,Velardeña,"103°44'10.700"" W","25°03'49.081"" N",2923,1501.0,1422.0
14824,5,Coahuila de Zaragoza,20,Múzquiz,43,Las Esperanzas,"101°21'07.976"" W","27°44'33.658"" N",2915,1478.0,1437.0
136618,23,Quintana Roo,6,José María Morelos,51,Dziuché," 88°48'35.351"" W","19°53'56.576"" N",2909,1443.0,1466.0
54776,10,Durango,12,Lerdo,18,El Huarache (El Guarache),"103°29'15.177"" W","25°31'14.745"" N",2898,1419.0,1479.0
58571,10,Durango,37,Topia,1,Topia,"106°34'16.305"" W","25°12'32.481"" N",2897,1465.0,1432.0
11278,4,Campeche,4,Champotón,91,Ley Federal de Reforma Agraria," 90°48'26.103"" W","19°03'47.349"" N",2896,1451.0,1445.0
165794,28,Tamaulipas,40,Valle Hermoso,67,El Realito," 97°52'30.118"" W","25°39'53.965"" N",2890,1445.0,1445.0
3822,2,Baja California,2,Mexicali,227,Ejido Sinaloa (Estación Kasey),"115°16'17.596"" W","32°32'44.079"" N",2877,1556.0,1321.0
46949,8,Chihuahua,31,Guerrero,128,Tomochi,"107°50'32.187"" W","28°21'18.386"" N",2872,1426.0,1446.0
325,1,Aguascalientes,1,Aguascalientes,2050,Cumbres III,"102°14'17.272"" W","21°55'19.736"" N",2871,1454.0,1417.0
45520,8,Chihuahua,29,Guadalupe y Calvo,15,Baborigame,"107°16'05.655"" W","26°25'49.827"" N",2854,1296.0,1558.0
3849,2,Baja California,2,Mexicali,268,Ejido Hechicera,"115°09'15.508"" W","32°33'07.539"" N",2843,1476.0,1367.0
135823,23,Quintana Roo,4,Othón P. Blanco,124,Álvaro Obregón," 88°38'53.201"" W","18°17'57.611"" N",2841,1428.0,1413.0
47481,8,Chihuahua,34,Ignacio Zaragoza,1,Ignacio Zaragoza,"107°45'51.101"" W","29°38'35.564"" N",2830,1403.0,1427.0
1182,1,Aguascalientes,5,Jesús María,482,Paseos de las Haciendas [Fraccionamiento],"102°20'42.847"" W","21°59'34.328"" N",2826,1390.0,1436.0
45,1,Aguascalientes,1,Aguascalientes,237,Jaltomate,"102°08'42.058"" W","22°00'57.948"" N",2805,1367.0,1438.0
13927,5,Coahuila de Zaragoza,9,Francisco I. Madero,25,Hidalgo,"103°17'01.887"" W","25°49'00.026"" N",2779,1414.0,1365.0
41823,8,Chihuahua,10,Buenaventura,82,Constitución,"106°47'30.966"" W","29°55'14.155"" N",2772,1402.0,1370.0
53233,10,Durango,4,Cuencamé,16,Cuauhtémoc,"103°48'37.865"" W","24°17'26.130"" N",2771,1401.0,1370.0
56155,10,Durango,17,Ocampo,25,Villa las Nieves,"105°23'16.654"" W","26°24'03.588"" N",2765,1353.0,1412.0
50167,8,Chihuahua,55,Rosales,11,Congregación Ortíz,"105°31'10.429"" W","28°15'08.710"" N",2761,1395.0,1366.0
163850,28,Tamaulipas,28,Nuevo Morelos,1,Nuevo Morelos," 99°13'16.798"" W","22°32'04.094"" N",2758,1424.0,1334.0
11263,4,Campeche,4,Champotón,36,Sihochac," 90°35'03.661"" W","19°30'01.636"" N",2756,1353.0,1403.0
7479,2,Baja California,6,San Quintín,628,Nuevo Centro de Población Padre Kino,"115°58'06.625"" W","30°39'26.767"" N",2754,1391.0,1363.0
49524,8,Chihuahua,48,Namiquipa,61,El Terrero,"107°23'14.026"" W","29°10'50.990"" N",2752,1338.0,1414.0
46564,8,Chihuahua,30,Guazapares,1,Témoris,"108°16'47.841"" W","27°16'34.974"" N",2746,1333.0,1413.0
137220,23,Quintana Roo,10,Bacalar,177,Limones," 88°06'34.123"" W","19°01'27.548"" N",2739,1384.0,1355.0
162903,28,Tamaulipas,22,Matamoros,264,Ramírez," 97°47'14.313"" W","25°56'58.622"" N",2724,1348.0,1376.0
54428,10,Durango,8,Guadalupe Victoria,8,Ignacio Allende,"103°59'55.214"" W","24°28'34.538"" N",2719,1375.0,1344.0
54143,10,Durango,7,Gómez Palacio,115,Pastor Rouaix,"103°30'38.165"" W","25°40'56.964"" N",2713,1413.0,1300.0
10463,4,Campeche,3,Carmen,6,Atasta," 92°06'13.861"" W","18°37'09.243"" N",2712,1387.0,1325.0
16442,5,Coahuila de Zaragoza,33,San Pedro,37,Luchana,"103°11'41.382"" W","25°47'25.417"" N",2708,1356.0,1352.0
48508,8,Chihuahua,44,Matamoros,1,Mariano Matamoros,"105°34'59.988"" W","26°45'49.957"" N",2694,1307.0,1387.0
56507,10,Durango,23,Pueblo Nuevo,24,La Ciudad,"105°41'27.777"" W","23°43'55.682"" N",2693,1315.0,1378.0
10340,4,Campeche,2,Campeche,465,Los Laureles," 89°59'40.927"" W","19°29'15.782"" N",2669,1369.0,1300.0
43884,8,Chihuahua,21,Delicias,83,Miguel Hidalgo,"105°23'39.468"" W","28°09'10.139"" N",2663,1353.0,1310.0
137232,23,Quintana Roo,10,Bacalar,205,Maya Balam," 88°23'59.850"" W","18°56'16.799"" N",2657,1371.0,1286.0
598,1,Aguascalientes,2,Asientos,25,Guadalupe de Atlas,"102°01'48.868"" W","22°15'59.770"" N",2653,1319.0,1334.0
17767,6,Colima,7,Manzanillo,44,Jalipa,"104°16'04.000"" W","19°07'13.000"" N",2642,1336.0,1306.0
135804,23,Quintana Roo,4,Othón P. Blanco,53,Mahahual," 87°42'30.215"" W","18°43'00.060"" N",2636,1385.0,1251.0
41815,8,Chihuahua,10,Buenaventura,26,Flores Magón,"106°57'48.738"" W","29°56'39.774"" N",2626,1262.0,1364.0
72,1,Aguascalientes,1,Aguascalientes,367,San Antonio de Peñuelas,"102°18'04.699"" W","21°40'27.951"" N",2616,1297.0,1319.0
17151,6,Colima,1,Armería,35,Rincón de López,"103°55'56.629"" W","19°03'14.460"" N",2615,1344.0,1271.0
165048,28,Tamaulipas,35,San Fernando,542,Carboneras (La Carbonera)," 97°43'01.506"" W","24°37'31.980"" N",2614,1353.0,1261.0
162848,28,Tamaulipas,22,Matamoros,104,El Control," 97°48'45.760"" W","25°57'38.882"" N",2612,1313.0,1299.0
58525,10,Durango,36,Tlahualilo,34,El Lucero (Arcinas),"103°24'06.564"" W","25°52'46.870"" N",2607,1305.0,1302.0
929,1,Aguascalientes,4,Cosío,26,La Punta,"102°17'26.568"" W","22°19'24.330"" N",2607,1275.0,1332.0
1969,1,Aguascalientes,11,San Francisco de los Romo,11,Macario J. Gómez [Colonia],"102°15'22.762"" W","21°58'41.435"" N",2602,1287.0,1315.0
14032,5,Coahuila de Zaragoza,10,Frontera,176,Colonia Diana Laura Riojas de Colosio,"101°28'48.507"" W","26°58'32.775"" N",2589,1341.0,1248.0
13327,5,Coahuila de Zaragoza,4,Arteaga,107,San Antonio de las Alazanas,"100°34'43.493"" W","25°16'16.856"" N",2576,1321.0,1255.0
17956,6,Colima,9,Tecomán,28,Cofradía de Morelos,"103°50'06.000"" W","18°52'08.000"" N",2558,1285.0,1273.0
57585,10,Durango,32,Santiago Papasquiaro,728,Ciénega de Nuestra Señora de Guadalupe,"106°19'48.187"" W","25°03'49.490"" N",2555,1570.0,985.0
1419,1,Aguascalientes,7,Rincón de Romos,40,San Jacinto,"102°14'04.929"" W","22°20'55.600"" N",2554,1228.0,1326.0
162650,28,Tamaulipas,21,El Mante,73,El Limón," 99°00'31.236"" W","22°49'36.458"" N",2517,1216.0,1301.0
54429,10,Durango,8,Guadalupe Victoria,9,Ignacio Ramírez,"104°05'12.961"" W","24°30'24.330"" N",2511,1258.0,1253.0
14515,5,Coahuila de Zaragoza,17,Matamoros,46,Santo Niño Aguanaval,"103°16'45.008"" W","25°25'54.782"" N",2487,1225.0,1262.0
135813,23,Quintana Roo,4,Othón P. Blanco,98,Subteniente López," 88°23'41.682"" W","18°29'42.192"" N",2452,1238.0,1214.0
15921,5,Coahuila de Zaragoza,29,Sacramento,1,Sacramento,"101°43'30.129"" W","27°00'15.979"" N",2437,1222.0,1215.0
10283,4,Campeche,2,Campeche,110,Alfredo V. Bonfil," 90°10'50.471"" W","19°31'41.443"" N",2416,1201.0,1215.0
8792,3,Baja California Sur,3,La Paz,944,Melitón Albáñez Domínguez,"110°25'12.040"" W","23°39'34.446"" N",2409,1232.0,1177.0
136742,23,Quintana Roo,7,Lázaro Cárdenas,43,Ignacio Zaragoza," 87°31'24.564"" W","20°52'55.299"" N",2389,1188.0,1201.0
1205,1,Aguascalientes,6,Pabellón de Arteaga,2,Las Ánimas,"102°16'05.889"" W","22°05'27.750"" N",2388,1177.0,1211.0
11582,4,Campeche,6,Hopelchén,19,Dzibalchén," 89°43'53.740"" W","19°27'33.245"" N",2387,1193.0,1194.0
136612,23,Quintana Roo,6,José María Morelos,35,Sabán," 88°32'19.367"" W","20°02'07.352"" N",2380,1240.0,1140.0
761,1,Aguascalientes,3,Calvillo,21,El Cuervero (Cuerveros),"102°41'00.759"" W","21°51'40.453"" N",2376,1174.0,1202.0
15297,5,Coahuila de Zaragoza,23,Ocampo,453,Laguna del Rey (Químicas del Rey),"103°22'02.781"" W","27°01'52.426"" N",2369,1230.0,1139.0
14501,5,Coahuila de Zaragoza,17,Matamoros,27,La Luz,"103°14'41.520"" W","25°43'32.619"" N",2368,1175.0,1193.0
8228,3,Baja California Sur,2,Mulegé,15,Bahía Tortugas,"114°53'44.445"" W","27°41'30.278"" N",2367,1186.0,1181.0
1994,1,Aguascalientes,11,San Francisco de los Romo,53,Puertecito de la Virgen,"102°16'08.370"" W","21°57'36.535"" N",2353,1182.0,1171.0
135819,23,Quintana Roo,4,Othón P. Blanco,114,Xul-Ha," 88°27'57.657"" W","18°33'15.520"" N",2341,1172.0,1169.0
9696,3,Baja California Sur,8,Los Cabos,217,La Ribera,"109°35'09.841"" W","23°35'47.627"" N",2320,1213.0,1107.0
136717,23,Quintana Roo,7,Lázaro Cárdenas,8,Chiquilá," 87°20'08.570"" W","21°25'57.356"" N",2311,1166.0,1145.0
17529,6,Colima,4,Coquimatlán,15,Pueblo Juárez (La Magdalena),"103°55'55.689"" W","19°10'03.660"" N",2300,1133.0,1167.0
160886,28,Tamaulipas,7,Camargo,16,Comales," 98°55'12.494"" W","26°10'57.508"" N",2287,1215.0,1072.0
10204,4,Campeche,1,Calkiní,13,Santa Cruz Pueblo," 90°06'14.577"" W","20°20'03.870"" N",2286,1121.0,1165.0
10201,4,Campeche,1,Calkiní,10,San Antonio Sahcabchén," 90°08'15.132"" W","20°18'23.678"" N",2280,1147.0,1133.0
162614,28,Tamaulipas,21,El Mante,3,El Abra," 99°01'20.115"" W","22°37'15.297"" N",2278,1136.0,1142.0
166512,28,Tamaulipas,43,Xicoténcatl,300,Primero de Mayo," 98°57'18.506"" W","22°57'38.657"" N",2277,1103.0,1174.0
14500,5,Coahuila de Zaragoza,17,Matamoros,26,Hormiguero,"103°20'33.722"" W","25°40'58.240"" N",2264,1138.0,1126.0
11597,4,Campeche,6,Hopelchén,48,Ukum," 89°20'06.927"" W","19°14'31.674"" N",2244,1146.0,1098.0
2046,1,Aguascalientes,11,San Francisco de los Romo,146,Sendero de los Quetzales [Condominio],"102°15'52.334"" W","21°58'42.584"" N",2242,1119.0,1123.0
7632,3,Baja California Sur,1,Comondú,3,Puerto Adolfo López Mateos,"112°06'38.209"" W","25°11'34.462"" N",2227,1121.0,1106.0
10206,4,Campeche,1,Calkiní,15,Tepakán," 90°02'27.009"" W","20°23'50.915"" N",2193,1077.0,1116.0
161265,28,Tamaulipas,11,Gómez Farías,1,Loma Alta (Loma Alta de Gómez Farías)," 99°01'39.991"" W","22°53'11.239"" N",2182,1066.0,1116.0
136959,23,Quintana Roo,9,Tulum,5,Akumal," 87°19'20.770"" W","20°24'03.367"" N",2154,1116.0,1038.0
135830,23,Quintana Roo,4,Othón P. Blanco,201,Sergio Butrón Casas," 88°34'11.607"" W","18°30'48.510"" N",2138,1108.0,1030.0
16776,5,Coahuila de Zaragoza,35,Torreón,197,Santa Fe,"103°19'55.108"" W","25°34'01.405"" N",2105,1052.0,1053.0
135792,23,Quintana Roo,4,Othón P. Blanco,14,Cacao," 88°41'42.908"" W","18°11'37.394"" N",2079,1080.0,999.0
10276,4,Campeche,2,Campeche,96,Pich," 90°07'05.888"" W","19°29'10.090"" N",2055,1021.0,1034.0
135512,23,Quintana Roo,2,Felipe Carrillo Puerto,108,Noh-Bec," 88°10'10.796"" W","19°08'34.124"" N",2052,1022.0,1030.0
769,1,Aguascalientes,3,Calvillo,36,La Labor,"102°41'39.535"" W","21°57'42.693"" N",2051,992.0,1059.0
135826,23,Quintana Roo,4,Othón P. Blanco,184,Pucté," 88°40'02.214"" W","18°13'47.977"" N",2040,1030.0,1010.0
1009,1,Aguascalientes,5,Jesús María,50,Maravillas,"102°19'41.740"" W","21°57'06.469"" N",2037,975.0,1062.0
10281,4,Campeche,2,Campeche,104,Tikinmul," 90°13'24.835"" W","19°46'06.401"" N",2029,1074.0,955.0
839,1,Aguascalientes,3,Calvillo,222,Valle Huejúcar [Fraccionamiento Popular],"102°45'00.514"" W","21°49'52.314"" N",2006,953.0,1053.0
17623,6,Colima,5,Cuauhtémoc,4,Alcaraces,"103°34'37.066"" W","19°21'50.769"" N",1994,997.0,997.0
17750,6,Colima,7,Manzanillo,11,Camotlán de Miraflores,"104°14'03.000"" W","19°13'07.000"" N",1986,1008.0,978.0
11267,4,Campeche,4,Champotón,47,Xbacab," 90°43'27.536"" W","18°56'22.698"" N",1972,1014.0,958.0
17417,6,Colima,3,Comala,37,Zacualpan,"103°49'26.574"" W","19°21'48.549"" N",1971,959.0,1012.0
135824,23,Quintana Roo,4,Othón P. Blanco,136,Carlos A. Madrazo," 88°31'44.792"" W","18°30'01.517"" N",1951,966.0,985.0
8507,3,Baja California Sur,2,Mulegé,1435,San Francisco,"113°25'09.352"" W","27°38'40.918"" N",1919,1010.0,909.0
47,1,Aguascalientes,1,Aguascalientes,256,La Loma de los Negritos,"102°21'00.975"" W","21°52'12.763"" N",1897,962.0,935.0
136721,23,Quintana Roo,7,Lázaro Cárdenas,12,Holbox," 87°22'43.416"" W","21°31'23.515"" N",1841,967.0,874.0
135800,23,Quintana Roo,4,Othón P. Blanco,37,Huay-Pix," 88°25'24.634"" W","18°31'03.725"" N",1841,922.0,919.0
10478,4,Campeche,3,Carmen,81,Chicbul," 90°55'24.197"" W","18°46'37.670"" N",1837,900.0,937.0
1016,1,Aguascalientes,5,Jesús María,66,Paso Blanco,"102°19'01.392"" W","21°58'33.880"" N",1830,897.0,933.0
11547,4,Campeche,5,Hecelchakán,6,Pocboc," 90°06'09.961"" W","20°14'16.253"" N",1825,925.0,900.0
11543,4,Campeche,5,Hecelchakán,2,Cumpich," 89°58'11.852"" W","20°11'13.381"" N",1814,915.0,899.0
17406,6,Colima,3,Comala,11,Cofradía de Suchitlán,"103°42'09.000"" W","19°24'37.000"" N",1800,898.0,902.0
10517,4,Campeche,3,Carmen,611,Checubul," 91°00'37.539"" W","18°49'30.800"" N",1776,893.0,883.0
136908,23,Quintana Roo,8,Solidaridad,829,Nuevo Noh-Bec," 87°05'49.824"" W","20°44'08.732"" N",1774,916.0,858.0
136977,23,Quintana Roo,9,Tulum,57,Cobá," 87°44'04.998"" W","20°29'43.781"" N",1738,916.0,822.0
17948,6,Colima,9,Tecomán,17,Caleras,"103°52'47.000"" W","18°59'47.000"" N",1733,847.0,886.0
11257,4,Campeche,4,Champotón,24,San Pablo Pixtún," 90°43'56.777"" W","19°07'54.049"" N",1730,876.0,854.0
11917,4,Campeche,9,Escárcega,282,Matamoros," 90°38'43.872"" W","18°35'04.689"" N",1677,825.0,852.0
135814,23,Quintana Roo,4,Othón P. Blanco,104,Ucum," 88°31'09.978"" W","18°30'20.669"" N",1676,818.0,858.0
8694,3,Baja California Sur,3,La Paz,392,Los Barriles,"109°42'16.479"" W","23°40'50.163"" N",1674,846.0,828.0
10268,4,Campeche,2,Campeche,86,Imí," 90°28'25.057"" W","19°52'32.468"" N",1651,821.0,830.0
17784,6,Colima,7,Manzanillo,94,Venustiano Carranza (Cualata),"104°06'33.706"" W","19°00'39.365"" N",1603,808.0,795.0
17249,6,Colima,2,Colima,109,Los Tepames,"103°37'20.812"" W","19°05'36.426"" N",1586,821.0,765.0
17756,6,Colima,7,Manzanillo,20,La Central,"104°26'15.000"" W","19°08'30.000"" N",1544,789.0,755.0
136740,23,Quintana Roo,7,Lázaro Cárdenas,41,Nuevo Valladolid," 87°19'31.532"" W","20°56'36.510"" N",1533,755.0,778.0
135811,23,Quintana Roo,4,Othón P. Blanco,77,Sabidos," 88°35'23.622"" W","18°21'24.244"" N",1532,744.0,788.0
135795,23,Quintana Roo,4,Othón P. Blanco,18,Caobas," 89°06'07.121"" W","18°26'44.020"" N",1507,761.0,746.0
135541,23,Quintana Roo,2,Felipe Carrillo Puerto,276,X-Hazil Sur," 88°04'31.789"" W","19°23'28.761"" N",1488,747.0,741.0
136621,23,Quintana Roo,6,José María Morelos,67,Huay Max," 88°31'32.873"" W","20°02'30.086"" N",1481,773.0,708.0
11912,4,Campeche,9,Escárcega,256,La Libertad," 90°30'47.404"" W","18°34'24.110"" N",1469,723.0,746.0
8227,3,Baja California Sur,2,Mulegé,14,Bahía Asunción,"114°17'51.209"" W","27°08'27.247"" N",1453,714.0,739.0
135837,23,Quintana Roo,4,Othón P. Blanco,245,Morocoy," 88°48'37.716"" W","18°36'13.045"" N",1436,728.0,708.0
52626,9,Ciudad de México,11,Tláhuac,140,El Paraíso (Mecoxtla)," 98°58'36.217"" W","19°19'26.933"" N",1436,733.0,703.0
17773,6,Colima,7,Manzanillo,58,El Naranjo,"104°24'59.000"" W","19°07'42.000"" N",1408,707.0,701.0
135416,23,Quintana Roo,1,Cozumel,932,Las Fincas," 86°54'58.000"" W","20°29'53.000"" N",1403,737.0,666.0
8993,3,Baja California Sur,3,La Paz,1630,El Sargento,"109°59'37.281"" W","24°04'54.007"" N",1359,689.0,670.0
9683,3,Baja California Sur,8,Los Cabos,159,Miraflores,"109°46'41.590"" W","23°22'00.535"" N",1352,708.0,644.0
17155,6,Colima,1,Armería,45,Augusto Gómez Villanueva (Coalatilla),"104°00'29.000"" W","19°01'10.000"" N",1347,715.0,632.0
17245,6,Colima,2,Colima,98,Piscila,"103°42'04.741"" W","19°09'33.295"" N",1307,679.0,628.0
7687,3,Baja California Sur,1,Comondú,387,Villa Ignacio Zaragoza,"111°50'34.517"" W","25°23'49.363"" N",1304,666.0,638.0
52284,9,Ciudad de México,4,Cuajimalpa de Morelos,54,Puerto las Cruces (Monte las Cruces)," 99°20'51.436"" W","19°17'41.500"" N",1233,585.0,648.0
7685,3,Baja California Sur,1,Comondú,380,Villa Morelos,"111°37'47.383"" W","24°55'46.844"" N",1189,576.0,613.0
17924,6,Colima,8,Minatitlán,51,Benito Juárez de Peña Colorada (El Poblado),"104°05'30.000"" W","19°21'44.000"" N",1148,589.0,559.0
8366,3,Baja California Sur,2,Mulegé,798,Las Margaritas,"113°27'14.168"" W","27°37'06.569"" N",1145,617.0,528.0
17625,6,Colima,5,Cuauhtémoc,7,Buenavista,"103°36'53.000"" W","19°14'54.000"" N",1129,565.0,564.0
52347,9,Ciudad de México,9,Milpa Alta,37,Cruztitla," 99°00'12.610"" W","19°12'53.590"" N",1123,563.0,560.0
17203,6,Colima,1,Armería,341,Colonia Flor de Coco,"103°56'47.754"" W","18°56'51.685"" N",1080,523.0,557.0
52408,9,Ciudad de México,9,Milpa Alta,168,San Isidro Cuatepec," 99°00'27.765"" W","19°13'08.535"" N",1063,506.0,557.0
52675,9,Ciudad de México,12,Tlalpan,168,Chalcuitongo (La Asunción)," 99°08'42.269"" W","19°11'00.995"" N",1048,526.0,522.0
17769,6,Colima,7,Manzanillo,49,Las Juntas (La Floreña),"104°13'27.000"" W","19°03'19.000"" N",1048,534.0,514.0
8811,3,Baja California Sur,3,La Paz,1020,General Juan Domínguez Cota,"109°57'11.702"" W","23°58'17.360"" N",1027,531.0,496.0
17636,6,Colima,5,Cuauhtémoc,21,San Joaquín,"103°38'47.400"" W","19°16'35.238"" N",1017,523.0,494.0
8236,3,Baja California Sur,2,Mulegé,56,Estero de la Bocana,"113°42'42.926"" W","26°47'52.625"" N",1013,524.0,489.0
17235,6,Colima,2,Colima,71,El Chanal,"103°42'21.000"" W","19°17'41.000"" N",1011,506.0,505.0
17923,6,Colima,8,Minatitlán,48,Paticajo,"104°09'12.000"" W","19°18'07.000"" N",1009,497.0,512.0
17145,6,Colima,1,Armería,9,Cuyutlán,"104°04'10.616"" W","18°55'07.606"" N",1006,510.0,496.0
8249,3,Baja California Sur,2,Mulegé,116,Punta Abreojos,"113°34'23.364"" W","26°43'03.635"" N",977,505.0,472.0
52714,9,Ciudad de México,12,Tlalpan,282,Ocotla Chico," 99°10'08.853"" W","19°12'39.068"" N",943,458.0,485.0
17632,6,Colima,5,Cuauhtémoc,16,Palmillas,"103°33'09.865"" W","19°21'03.668"" N",933,475.0,458.0
8294,3,Baja California Sur,2,Mulegé,388,Santo Tomás,"113°33'06.383"" W","27°34'23.187"" N",927,469.0,458.0
7636,3,Baja California Sur,1,Comondú,35,Benito Juárez,"111°49'33.418"" W","25°06'58.412"" N",918,461.0,457.0
17792,6,Colima,7,Manzanillo,130,Nuevo Cuyutlán,"104°07'04.000"" W","19°01'11.000"" N",897,458.0,439.0
17628,6,Colima,5,Cuauhtémoc,10,Chiapa,"103°39'15.000"" W","19°20'15.000"" N",884,458.0,426.0
52861,9,Ciudad de México,13,Xochimilco,202,Paraje Zacapa," 99°05'21.911"" W","19°13'02.899"" N",865,426.0,439.0
52611,9,Ciudad de México,11,Tláhuac,104,San Ignacio de Loyola," 98°57'24.472"" W","19°13'01.858"" N",856,407.0,449.0
9820,3,Baja California Sur,8,Los Cabos,593,El Campamento,"109°40'38.325"" W","23°32'29.237"" N",855,451.0,404.0
52776,9,Ciudad de México,12,Tlalpan,396,Tezontitla," 99°08'58.657"" W","19°12'33.507"" N",853,424.0,429.0
8746,3,Baja California Sur,3,La Paz,697,San Juan de los Planes,"109°56'06.065"" W","23°58'04.324"" N",841,441.0,400.0
17996,6,Colima,9,Tecomán,147,Tecolapa,"103°49'50.000"" W","19°01'09.000"" N",823,434.0,389.0
52673,9,Ciudad de México,12,Tlalpan,161,El Pedregal," 99°12'20.949"" W","19°14'09.003"" N",822,420.0,402.0
8240,3,Baja California Sur,2,Mulegé,67,Gustavo Díaz Ordaz,"113°26'32.754"" W","27°38'54.250"" N",820,423.0,397.0
52292,9,Ciudad de México,4,Cuajimalpa de Morelos,63,Santa Rosa," 99°17'42.290"" W","19°19'23.959"" N",818,404.0,414.0
17829,6,Colima,7,Manzanillo,391,El Garcero,"104°13'50.000"" W","19°03'21.000"" N",804,394.0,410.0
52716,9,Ciudad de México,12,Tlalpan,290,La Herradura," 99°11'44.862"" W","19°14'04.976"" N",793,404.0,389.0
17149,6,Colima,1,Armería,33,Periquillo,"103°56'55.610"" W","18°57'23.050"" N",780,387.0,393.0
52677,9,Ciudad de México,12,Tlalpan,179,El Charco," 99°13'31.517"" W","19°14'04.146"" N",759,375.0,384.0
17403,6,Colima,3,Comala,7,La Caja,"103°47'57.000"" W","19°22'19.000"" N",745,381.0,364.0
8255,3,Baja California Sur,2,Mulegé,140,San Bruno,"112°09'42.973"" W","27°09'44.577"" N",739,371.0,368.0
17759,6,Colima,7,Manzanillo,26,Chandiablo,"104°20'21.000"" W","19°12'04.000"" N",737,402.0,335.0
8264,3,Baja California Sur,2,Mulegé,165,Ejido San Lucas,"112°13'21.650"" W","27°13'19.536"" N",732,389.0,343.0
52281,9,Ciudad de México,4,Cuajimalpa de Morelos,10,Cruz Blanca," 99°19'26.437"" W","19°19'04.026"" N",728,366.0,362.0
8703,3,Baja California Sur,3,La Paz,458,El Carrizal,"110°18'47.964"" W","23°47'07.014"" N",717,381.0,336.0
8667,3,Baja California Sur,3,La Paz,277,San Pedro,"110°15'44.855"" W","23°55'30.597"" N",714,383.0,331.0
52835,9,Ciudad de México,13,Xochimilco,157,Tipipili," 99°05'04.296"" W","19°14'01.908"" N",709,355.0,354.0
9646,3,Baja California Sur,8,Los Cabos,48,Buenavista,"109°41'53.980"" W","23°39'26.480"" N",705,367.0,338.0
17957,6,Colima,9,Tecomán,30,Colonia Ladislao Moreno,"103°54'48.000"" W","18°54'00.000"" N",691,359.0,332.0
7679,3,Baja California Sur,1,Comondú,335,Santo Domingo,"111°55'05.994"" W","25°29'21.252"" N",689,370.0,319.0
9713,3,Baja California Sur,8,Los Cabos,271,Santa Catarina,"109°41'24.869"" W","23°08'38.312"" N",651,360.0,291.0
9717,3,Baja California Sur,8,Los Cabos,280,Santiago,"109°42'53.742"" W","23°28'55.195"" N",644,346.0,298.0
8304,3,Baja California Sur,2,Mulegé,479,El Silencio,"113°17'24.914"" W","27°28'13.811"" N",610,338.0,272.0
